content_id,title,genre,content_type,release_year,duration_mins,production_cost_bucket,language
CNT-01970,News Movie 1970,News,Movie,2013,82,High ($10M-$50M),English
CNT-01971,Sci-Fi Movie 1971,Sci-Fi,Movie,2014,177,Low (<$1M),English
CNT-01972,Sci-Fi Movie 1972,Sci-Fi,Movie,2016,149,Medium ($1M-$10M),English
CNT-01973,Sci-Fi Movie 1973,Sci-Fi,Movie,2022,148,Blockbuster (>$50M),German
CNT-01974,Sports Series 1974,Sports,Series,2020,54,Blockbuster (>$50M),Spanish
CNT-01975,Romance Live 1975,Romance,Live,2011,104,Medium ($1M-$10M),German
CNT-01976,Action Series 1976,Action,Series,2014,47,Low (<$1M),French
CNT-01977,Documentary Series 1977,Documentary,Series,2012,52,High ($10M-$50M),German
CNT-01978,Documentary Series 1978,Documentary,Series,2011,52,High ($10M-$50M),French
CNT-01979,Comedy Series 1979,Comedy,Series,2014,53,Medium ($1M-$10M),English
CNT-01980,Thriller Documentary 1980,Thriller,Documentary,2025,76,High ($10M-$50M),English
CNT-01981,Action Documentary 1981,Action,Documentary,2021,61,High ($10M-$50M),Spanish
CNT-01982,Drama Documentary 1982,Drama,Documentary,2018,74,Medium ($1M-$10M),Spanish
CNT-01983,Thriller Documentary 1983,Thriller,Documentary,2014,50,Medium ($1M-$10M),English
CNT-01984,Romance Documentary 1984,Romance,Documentary,2019,86,Medium ($1M-$10M),French
CNT-01985,Sci-Fi Series 1985,Sci-Fi,Series,2016,52,Low (<$1M),English
CNT-01986,Romance Series 1986,Romance,Series,2019,52,Medium ($1M-$10M),English
CNT-01987,Sci-Fi Series 1987,Sci-Fi,Series,2024,25,Low (<$1M),Spanish
CNT-01988,Documentary Documentary 1988,Documentary,Documentary,2019,70,High ($10M-$50M),French
CNT-01989,Kids Live 1989,Kids,Live,2019,132,High ($10M-$50M),English
CNT-01990,Drama Live 1990,Drama,Live,2010,99,High ($10M-$50M),Spanish
CNT-01991,Drama Live 1991,Drama,Live,2019,44,Medium ($1M-$10M),Korean
CNT-01992,Romance Live 1992,Romance,Live,2020,123,Low (<$1M),Spanish
CNT-01993,Romance Series 1993,Romance,Series,2013,38,High ($10M-$50M),English
CNT-01994,Comedy Documentary 1994,Comedy,Documentary,2022,84,Low (<$1M),German
CNT-01995,Thriller Series 1995,Thriller,Series,2011,49,Medium ($1M-$10M),English
CNT-01996,Thriller Series 1996,Thriller,Series,2023,24,Blockbuster (>$50M),English
CNT-01997,Comedy Live 1997,Comedy,Live,2017,96,Medium ($1M-$10M),Japanese
CNT-01998,Thriller Series 1998,Thriller,Series,2022,40,Blockbuster (>$50M),English
CNT-01999,Sci-Fi Movie 1999,Sci-Fi,Movie,2010,105,High ($10M-$50M),English
CNT-02000,Drama Series 2000,Drama,Series,2013,25,Low (<$1M),Spanish
